file_id,,,
,85,total_flow,float32
,86,avg_grit,float32
,87,avg_flow,float32
,89,total_fractional_ascent,uint8
,90,total_fractional_descent,uint8
segment_file,,,
,254,message_index,message_index
,1,file_uuid,string
,3,enabled,bool
,4,user_profile_primary_key,uint32
,7,leader_type,segment_leaderboard_type
,8,leader_group_primary_key,uint32
,9,leader_activity_id,uint32
,10,leader_activity_id_string,string
,11,default_race_leader,uint8
workout,,,
,4,sport,sport
,5,capabilities,workout_capabilities
,6,num_valid_steps,uint16
,8,wkt_name,string
,11,sub_sport,sub_sport
,14,pool_length,uint16
,15,pool_length_unit,display_measure
workout_session,,,
,254,message_index,message_index
,0,sport,sport
,1,sub_sport,sub_sport
,2,num_valid_steps,uint16
,3,first_step_index,uint16
,4,pool_length,uint16
,5,pool_length_unit,display_measure
workout_step,,,
,254,message_index,message_index
,0,wkt_step_name,string
,1,duration_type,wkt_step_duration
,2,duration_value,uint32
,,duration_time,uint32
,,duration_distance,uint32
,,duration_hr,workout_hr
,,duration_calories,uint32
,,duration_step,uint32
,,duration_power,workout_power
,,duration_reps,uint32
,3,target_type,wkt_step_target
,4,target_value,uint32
,,target_speed_zone,uint32
,,target_hr_zone,uint32
,,target_cadence_zone,uint32
,,target_power_zone,uint32
,,repeat_steps,uint32
,,repeat_time,uint32
,,repeat_distance,uint32
,,repeat_calories,uint32
,,repeat_hr,workout_hr
,,repeat_power,workout_power
,,target_stroke_type,swim_stroke
,5,custom_target_value_low,uint32
,,custom_target_speed_low,uint32
,,custom_target_heart_rate_low,workout_hr
,,custom_target_cadence_low,uint32
,,custom_target_power_low,workout_power
,6,custom_target_value_high,uint32
,,custom_target_speed_high,uint32
,,custom_target_heart_rate_high,workout_hr
,,custom_target_cadence_high,uint32
,,custom_target_power_high,workout_power
,7,intensity,intensity
,8,notes,string
,9,equipment,workout_equipment
,10,exercise_category,exercise_category
,11,exercise_name,uint16
,12,exercise_weight,uint16
,13,weight_display_unit,fit_base_unit
,19,secondary_target_type,wkt_step_target
,20,secondary_target_value,uint32
,,secondary_target_speed_zone,uint32
,,secondary_target_hr_zone,uint32
,,secondary_target_cadence_zone,uint32
,,secondary_target_power_zone,uint32
,,secondary_target_repeat_steps,uint32
,,secondary_target_repeat_time,uint32
,,secondary_target_repeat_distance,uint32
,,secondary_target_repeat_calories,uint32
,,secondary_target_repeat_hr,workout_hr
,,secondary_target_repeat_power,workout_power
,,secondary_target_stroke_type,swim_stroke
,21,secondary_custom_target_value_low,uint32
,,secondary_custom_target_speed_low,uint32
,,secondary_custom_target_heart_rate_low,workout_hr
,,secondary_custom_target_cadence_low,uint32
,,secondary_custom_target_power_low,workout_power
,22,secondary_custom_target_value_high,uint32
,,secondary_custom_target_speed_high,uint32
,,secondary_custom_target_heart_rate_high,workout_hr
,,secondary_custom_target_cadence_high,uint32
,,secondary_custom_target_power_high,workout_power
exercise_title,,,
,254,message_index,message_index
,0,exercise_category,exercise_category
,1,exercise_name,uint16
,2,wkt_step_name,string
schedule,,,
,0,manufacturer,manufacturer
,1,product,uint16
,,favero_product,favero_product
,,garmin_product,garmin_product
,2,serial_number,uint32z
,3,time_created,date_time
,4,completed,bool
,5,type,schedule
,6,scheduled_time,local_date_time
totals,,,
,254,message_index,message_index
,253,timestamp,date_time
,0,timer_time,uint32
,1,distance,uint32
,2,calories,uint32
,3,sport,sport
,4,elapsed_time,uint32
,5,sessions,uint16
,6,active_time,uint32
,9,sport_index,uint8
weight_scale,,,
,253,timestamp,date_time
,0,weight,weight
,1,percent_fat,uint16
,2,percent_hydration,uint16
,3,visceral_fat_mass,uint16
,4,bone_mass,uint16
,5,muscle_mass,uint16
,7,basal_met,uint16
,8,physique_rating,uint8
,9,active_met,uint16
,10,metabolic_age,uint8
,11,visceral_fat_rating,uint8
,12,user_profile_index,message_index
blood_pressure,,,
,253,timestamp,date_time
,0,systolic_pressure,uint16
,1,diastolic_pressure,uint16
,2,mean_arterial_pressure,uint16
,3,map_3_sample_mean,uint16
,4,map_morning_values,uint16
,5,map_evening_values,uint16
,6,heart_rate,uint8
,7,heart_rate_type,hr_type
,8,status,bp_status
,9,user_profile_index,message_index
monitoring_info,,,
,253,timestamp,date_time
,0,local_timestamp,local_date_time
,1,activity_type,activity_type
,3,cycles_to_distance,uint16
,4,cycles_to_calories,uint16
,5,resting_metabolic_rate,uint16
monitoring,,,
,253,timestamp,date_time
,0,device_index,device_index
,1,calories,uint16
,2,distance,uint32
,3,cycles,uint32
,,steps,uint32
,,strokes,uint32
,4,active_time,uint32
,5,activity_type,activity_type
,6,activity_subtype,activity_subtype
,7,activity_level,activity_level
,8,distance_16,uint16
,9,cycles_16,uint16
,10,active_time_16,uint16
,11,local_timestamp,local_date_time
,12,temperature,sint16
,14,temperature_min,sint16
,15,temperature_max,sint16
,16,activity_time,uint16
,19,active_calories,uint16
,24,current_activity_type_intensity,byte
,25,timestamp_min_8,uint8
,26,timestamp_16,uint16
,27,heart_rate,uint8
,28,intensity,uint8
,29,duration_min,uint16
,30,duration,uint32
,31,ascent,uint32
,32,descent,uint32
,33,moderate_activity_minutes,uint16
,34,vigorous_activity_minutes,uint16
hr,,,
,253,timestamp,date_time
,0,fractional_timestamp,uint16
,1,time256,uint8
,6,filtered_bpm,uint8
,9,event_timestamp,uint32
,10,event_timestamp_12,byte
stress_level,,,
,0,stress_level_value,sint16
,1,stress_level_time,date_time
memo_glob,,,
,250,part_index,uint32
,0,memo,byte
,1,message_number,uint16
,2,message_index,message_index
ant_channel_id,,,
,0,channel_number,uint8
,1,device_type,uint8z
,2,device_number,uint16z
,3,transmission_type,uint8z
,4,device_index,device_index
ant_rx,,,
,253,timestamp,date_time
,0,fractional_timestamp,uint16
,1,mesg_id,byte
,2,mesg_data,byte
,3,channel_number,uint8
,4,data,byte
ant_tx,,,
,253,timestamp,date_time
,0,fractional_timestamp,uint16
,1,mesg_id,byte
,2,mesg_data,byte
,3,channel_number,uint8
,4,data,byte
exd_screen_configuration,,,
,0,screen_index,uint8
,1,field_count,uint8
,2,layout,exd_layout
,3,screen_enabled,bool
exd_data_field_configuration,,,
,0,screen_index,uint8
,1,concept_field,byte
,2,field_id,uint8
,3,concept_count,uint8
,4,display_type,exd_display_type
,5,title,string
exd_data_concept_configuration,,,
,0,screen_index,uint8
,1,concept_field,byte
,2,field_id,uint8
,3,concept_index,uint8
,4,data_page,uint8
,5,concept_key,uint8
,6,scaling,uint8
,8,data_units,exd_data_units
,9,qualifier,exd_qualifiers
,10,descriptor,exd_descriptors
,11,is_signed,bool
dive_summary,,,
,253,timestamp,date_time
,0,reference_mesg,mesg_num
,1,reference_index,message_index
,2,avg_depth,uint32
,3,max_depth,uint32
,4,surface_interval,uint32
,5,start_cns,uint8
,6,end_cns,uint8
,7,start_n2,uint16
,8,end_n2,uint16
,9,o2_toxicity,uint16
,10,dive_number,uint32
,11,bottom_time,uint32
,17,avg_ascent_rate,sint32
,22,avg_descent_rate,uint32
,23,max_ascent_rate,uint32
,24,max_descent_rate,uint32
,25,hang_time,uint32
hrv,,,
,0,time,uint16
